EPCI_Siren,aldo_biomass_category,biomass_carbon_content
200039709,prairies zones herbacées,0
200039758,prairies zones herbacées,0
200039808,prairies zones herbacées,0
200039824,prairies zones herbacées,0
200039832,prairies zones herbacées,0
200039857,prairies zones herbacées,0
200039865,prairies zones herbacées,0
200039907,prairies zones herbacées,0
200039915,prairies zones herbacées,0
200039931,prairies zones herbacées,0
200039949,prairies zones herbacées,0
200040038,prairies zones herbacées,0
200040095,prairies zones herbacées,0
200040111,prairies zones herbacées,0
200040137,prairies zones herbacées,0
200040178,prairies zones herbacées,0
200040202,prairies zones herbacées,0
200040210,prairies zones herbacées,0
200040244,prairies zones herbacées,0
200040251,prairies zones herbacées,0
200040277,prairies zones herbacées,0
200040293,prairies zones herbacées,0
200040350,prairies zones herbacées,0
200040384,prairies zones herbacées,0
200040392,prairies zones herbacées,0
200040400,prairies zones herbacées,0
200040418,prairies zones herbacées,0
200040426,prairies zones herbacées,0
200040442,prairies zones herbacées,0
200040459,prairies zones herbacées,0
200040475,prairies zones herbacées,0
200040491,prairies zones herbacées,0
200040509,prairies zones herbacées,0
200040558,prairies zones herbacées,0
200040566,prairies zones herbacées,0
200040574,prairies zones herbacées,0
200040590,prairies zones herbacées,0
200040624,prairies zones herbacées,0
200040657,prairies zones herbacées,0
200040681,prairies zones herbacées,0
200040715,prairies zones herbacées,0
200040764,prairies zones herbacées,0
200040772,prairies zones herbacées,0
200040798,prairies zones herbacées,0
200040814,prairies zones herbacées,0
200040830,prairies zones herbacées,0
200040889,prairies zones herbacées,0
200040905,prairies zones herbacées,0
200040947,prairies zones herbacées,0
200040954,prairies zones herbacées,0
200041010,prairies zones herbacées,0
200041051,prairies zones herbacées,0
200041150,prairies zones herbacées,0
200041168,prairies zones herbacées,0
200041283,prairies zones herbacées,0
200041317,prairies zones herbacées,0
200041325,prairies zones herbacées,0
200041333,prairies zones herbacées,0
200041366,prairies zones herbacées,0
200041416,prairies zones herbacées,0
200041440,prairies zones herbacées,0
200041465,prairies zones herbacées,0
200041499,prairies zones herbacées,0
200041515,prairies zones herbacées,0
200041523,prairies zones herbacées,0
200041556,prairies zones herbacées,0
200041572,prairies zones herbacées,0
200041614,prairies zones herbacées,0
200041622,prairies zones herbacées,0
200041630,prairies zones herbacées,0
200041689,prairies zones herbacées,0
200041721,prairies zones herbacées,0
200041762,prairies zones herbacées,0
200041853,prairies zones herbacées,0
200041861,prairies zones herbacées,0
200041879,prairies zones herbacées,0
200041887,prairies zones herbacées,0
200041960,prairies zones herbacées,0
200041994,prairies zones herbacées,0
200042000,prairies zones herbacées,0
200042174,prairies zones herbacées,0
200042182,prairies zones herbacées,0
200042190,prairies zones herbacées,0
200042372,prairies zones herbacées,0
200042414,prairies zones herbacées,0
200042463,prairies zones herbacées,0
200042497,prairies zones herbacées,0
200042604,prairies zones herbacées,0
200042620,prairies zones herbacées,0
200042646,prairies zones herbacées,0
200042653,prairies zones herbacées,0
200042703,prairies zones herbacées,0
200042729,prairies zones herbacées,0
200042901,prairies zones herbacées,0
200042935,prairies zones herbacées,0
200042943,prairies zones herbacées,0
200042992,prairies zones herbacées,0
200043016,prairies zones herbacées,0
200043065,prairies zones herbacées,0
200043081,prairies zones herbacées,0
200043123,prairies zones herbacées,0
200043156,prairies zones herbacées,0
200043172,prairies zones herbacées,0
200043263,prairies zones herbacées,0
200043321,prairies zones herbacées,0
200043354,prairies zones herbacées,0
200043396,prairies zones herbacées,0
200043404,prairies zones herbacées,0
200043438,prairies zones herbacées,0
200043495,prairies zones herbacées,0
200043602,prairies zones herbacées,0
200043628,prairies zones herbacées,0
200043693,prairies zones herbacées,0
200043776,prairies zones herbacées,0
200043974,prairies zones herbacées,0
200043982,prairies zones herbacées,0
200043990,prairies zones herbacées,0
200044014,prairies zones herbacées,0
200044030,prairies zones herbacées,0
200044048,prairies zones herbacées,0
200044253,prairies zones herbacées,0
200044394,prairies zones herbacées,0
200044469,prairies zones herbacées,0
200044618,prairies zones herbacées,0
200046977,prairies zones herbacées,0
200048551,prairies zones herbacées,0
200049187,prairies zones herbacées,0
200049211,prairies zones herbacées,0
200049484,prairies zones herbacées,0
200054781,prairies zones herbacées,0
200054807,prairies zones herbacées,0
200055481,prairies zones herbacées,0
200055655,prairies zones herbacées,0
200055887,prairies zones herbacées,0
200056232,prairies zones herbacées,0
200056380,prairies zones herbacées,0
200057859,prairies zones herbacées,0
200057958,prairies zones herbacées,0
200058360,prairies zones herbacées,0
200058477,prairies zones herbacées,0
200058485,prairies zones herbacées,0
200058519,prairies zones herbacées,0
200058782,prairies zones herbacées,0
200059228,prairies zones herbacées,0
200059392,prairies zones herbacées,0
200059400,prairies zones herbacées,0
200059889,prairies zones herbacées,0
200060010,prairies zones herbacées,0
200065563,prairies zones herbacées,0
200065589,prairies zones herbacées,0
200065597,prairies zones herbacées,0
200065647,prairies zones herbacées,0
200065787,prairies zones herbacées,0
200065886,prairies zones herbacées,0
200065894,prairies zones herbacées,0
200065928,prairies zones herbacées,0
200066009,prairies zones herbacées,0
200066017,prairies zones herbacées,0
200066025,prairies zones herbacées,0
200066033,prairies zones herbacées,0
200066041,prairies zones herbacées,0
200066058,prairies zones herbacées,0
200066108,prairies zones herbacées,0
200066116,prairies zones herbacées,0
200066124,prairies zones herbacées,0
200066132,prairies zones herbacées,0
200066140,prairies zones herbacées,0
200066157,prairies zones herbacées,0
200066165,prairies zones herbacées,0
200066173,prairies zones herbacées,0
200066223,prairies zones herbacées,0
200066231,prairies zones herbacées,0
200066280,prairies zones herbacées,0
200066322,prairies zones herbacées,0
200066330,prairies zones herbacées,0
200066348,prairies zones herbacées,0
200066355,prairies zones herbacées,0
200066363,prairies zones herbacées,0
200066371,prairies zones herbacées,0
200066389,prairies zones herbacées,0
200066405,prairies zones herbacées,0
200066413,prairies zones herbacées,0
200066462,prairies zones herbacées,0
200066512,prairies zones herbacées,0
200066520,prairies zones herbacées,0
200066553,prairies zones herbacées,0
200066561,prairies zones herbacées,0
200066587,prairies zones herbacées,0
200066603,prairies zones herbacées,0
200066637,prairies zones herbacées,0
200066645,prairies zones herbacées,0
200066652,prairies zones herbacées,0
200066660,prairies zones herbacées,0
200066678,prairies zones herbacées,0
200066710,prairies zones herbacées,0
200066728,prairies zones herbacées,0
200066744,prairies zones herbacées,0
200066751,prairies zones herbacées,0
200066769,prairies zones herbacées,0
200066777,prairies zones herbacées,0
200066785,prairies zones herbacées,0
200066793,prairies zones herbacées,0
200066801,prairies zones herbacées,0
200066819,prairies zones herbacées,0
200066827,prairies zones herbacées,0
200066835,prairies zones herbacées,0
200066850,prairies zones herbacées,0
200066868,prairies zones herbacées,0
200066876,prairies zones herbacées,0
200066884,prairies zones herbacées,0
200066892,prairies zones herbacées,0
200066918,prairies zones herbacées,0
200066926,prairies zones herbacées,0
200066975,prairies zones herbacées,0
200067023,prairies zones herbacées,0
200067031,prairies zones herbacées,0
200067049,prairies zones herbacées,0
200067064,prairies zones herbacées,0
200067072,prairies zones herbacées,0
200067080,prairies zones herbacées,0
200067106,prairies zones herbacées,0
200067114,prairies zones herbacées,0
200067122,prairies zones herbacées,0
200067130,prairies zones herbacées,0
200067155,prairies zones herbacées,0
200067163,prairies zones herbacées,0
200067171,prairies zones herbacées,0
200067189,prairies zones herbacées,0
200067197,prairies zones herbacées,0
200067205,prairies zones herbacées,0
200067213,prairies zones herbacées,0
200067221,prairies zones herbacées,0
200067239,prairies zones herbacées,0
200067247,prairies zones herbacées,0
200067254,prairies zones herbacées,0
200067262,prairies zones herbacées,0
200067288,prairies zones herbacées,0
200067296,prairies zones herbacées,0
200067304,prairies zones herbacées,0
200067320,prairies zones herbacées,0
200067346,prairies zones herbacées,0
200067361,prairies zones herbacées,0
200067379,prairies zones herbacées,0
200067429,prairies zones herbacées,0
200067437,prairies zones herbacées,0
200067445,prairies zones herbacées,0
200067452,prairies zones herbacées,0
200067460,prairies zones herbacées,0
200067478,prairies zones herbacées,0
200067486,prairies zones herbacées,0
200067502,prairies zones herbacées,0
200067510,prairies zones herbacées,0
200067544,prairies zones herbacées,0
200067551,prairies zones herbacées,0
200067593,prairies zones herbacées,0
200067627,prairies zones herbacées,0
200067635,prairies zones herbacées,0
200067643,prairies zones herbacées,0
200067650,prairies zones herbacées,0
200067668,prairies zones herbacées,0
200067676,prairies zones herbacées,0
200067684,prairies zones herbacées,0
200067692,prairies zones herbacées,0
200067700,prairies zones herbacées,0
200067742,prairies zones herbacées,0
200067759,prairies zones herbacées,0
200067767,prairies zones herbacées,0
200067783,prairies zones herbacées,0
200067791,prairies zones herbacées,0
200067817,prairies zones herbacées,0
200067825,prairies zones herbacées,0
200067841,prairies zones herbacées,0
200067866,prairies zones herbacées,0
200067874,prairies zones herbacées,0
200067882,prairies zones herbacées,0
200067890,prairies zones herbacées,0
200067908,prairies zones herbacées,0
200067916,prairies zones herbacées,0
200067924,prairies zones herbacées,0
200067932,prairies zones herbacées,0
200067940,prairies zones herbacées,0
200067957,prairies zones herbacées,0
200067965,prairies zones herbacées,0
200067973,prairies zones herbacées,0
200067981,prairies zones herbacées,0
200067999,prairies zones herbacées,0
200068005,prairies zones herbacées,0
200068047,prairies zones herbacées,0
200068070,prairies zones herbacées,0
200068088,prairies zones herbacées,0
200068096,prairies zones herbacées,0
200068104,prairies zones herbacées,0
200068112,prairies zones herbacées,0
200068120,prairies zones herbacées,0
200068146,prairies zones herbacées,0
200068229,prairies zones herbacées,0
200068278,prairies zones herbacées,0
200068294,prairies zones herbacées,0
200068369,prairies zones herbacées,0
200068377,prairies zones herbacées,0
200068435,prairies zones herbacées,0
200068443,prairies zones herbacées,0
200068450,prairies zones herbacées,0
200068468,prairies zones herbacées,0
200068484,prairies zones herbacées,0
200068500,prairies zones herbacées,0
200068534,prairies zones herbacées,0
200068542,prairies zones herbacées,0
200068559,prairies zones herbacées,0
200068567,prairies zones herbacées,0
200068625,prairies zones herbacées,0
200068641,prairies zones herbacées,0
200068658,prairies zones herbacées,0
